,video_id,duration,num_frames,fps,resolution_width,resolution_height
4466,6b3972a8-98ee-46b7-83d4-6d8cb192e920,925.7,27771,30.0,1920.0,1080.0
4467,355f1fbb-40b3-43b1-83b3-7407d76f4e58,1201.88,36042,30.0,1920.0,1080.0
4468,e9457a6d-6e1b-4df3-a5d6-d8532af9dce8,2751.84,82554,30.0,1440.0,1080.0
4469,14e691ff-5a95-4e06-bfde-e6bad5a87068,276.0,8280,30.0,1920.0,1080.0
4470,39da9d9d-0ccf-432b-a260-e4b8a8024ee5,949.2,28476,30.0,1920.0,1440.0
4471,c85a2212-db93-4258-af1f-ba25d558d066,474.61,14238,30.0,1440.0,1080.0
4472,4fb7c667-64aa-412c-a2ac-c86ff47ac950,1802.51,54075,30.0,1920.0,1440.0
4473,45542e28-34a2-44ee-a56e-0eebcbdafb1f,1971.7,59151,30.0,1920.0,1080.0
4474,b4915152-9141-4cc2-8969-3f2bc8cfb981,35.63,1069,30.0,1920.0,1440.0
4475,89bfb598-cd71-4c27-82a6-829c090ed587,781.7,23451,30.0,1920.0,1440.0
4476,38a28dd4-d0ec-48ea-a6d1-df539364f6ad,1404.33,42116,30.0,1920.0,1080.0
4477,ade9b865-951f-4a27-b6cb-ce12cb613de8,1221.78,36653,30.0,1440.0,1080.0
4478,3f457c04-3cbd-4950-9a24-f83712d9ad36,2639.9,79197,30.0,1920.0,1440.0
4479,a54b4d01-0962-4e75-be97-a9f50edb43a9,1186.37,35591,30.0,1440.0,1080.0
4480,270cf313-10e2-48d6-9a40-9e2a8387cd37,627.53,18826,30.0,1920.0,1440.0
4481,f2a3d6ba-51a3-4efa-ae48-55d10d0da9e6,283.4,8502,30.0,1440.0,1080.0
4482,8d9e3484-81d3-478f-a056-c2e78d84a6b3,449.15,13474,30.0,1920.0,1440.0
4483,67c8aca7-5073-4ccc-bdf1-10a8de2f437c,876.47,26294,30.0,1440.0,1080.0
4484,fd2ae8b4-b683-4c4b-935c-78b4dadbdbf8,4992.83,149785,30.0,1920.0,1080.0
4485,8204f688-e6b7-498d-98c7-3a7edc52aa1c,1501.15,45030,30.0,2880.0,1080.0
4486,8e3070fc-6616-4a8b-ab44-2a2b80634739,3524.9,105747,30.0,1920.0,1440.0
4487,8c335aa9-5caf-4e54-bffb-031ffd452888,2276.27,68288,30.0,1920.0,1440.0
4488,062f1e55-67d8-4cdc-89c6-7fb361a9b0f9,1501.8,45054,30.0,1920.0,1080.0
4489,efc370bb-91ba-446e-a4b8-00a90b243c49,1496.76,44890,30.0,1920.0,1080.0
4490,ce3ef2da-c918-42c8-9d22-533f776366bd,531.23,15937,30.0,1920.0,1440.0
4491,d22ed64b-84a8-48b3-8be4-3a22a56937f3,1063.13,31894,30.0,2560.0,1920.0
4492,51b6215e-3275-4799-b3cb-c3da9fbcaad8,826.79,24803,30.0,1920.0,1440.0
4493,91c006d8-b55c-4426-a7b6-dd527a8ec27d,5162.89,154886,30.0,1440.0,1080.0
4494,033c136a-7a79-4c7e-a0c3-15e4ad0a22cf,1641.64,49235,30.0,1920.0,1080.0
4495,dfa7021f-3119-469c-96e5-c87bbd4f0f7c,2102.67,63080,30.0,1920.0,1440.0
4496,d6ade77d-f6a8-4735-958c-bd66537d0baf,721.53,21646,30.0,2560.0,1920.0
4497,210cf2b9-632f-4c76-83d6-a51c7ab70888,1051.27,31538,30.0,1440.0,1080.0
4498,e239c31d-4e8b-4b7e-b2d0-89a02d2c82fb,1532.67,45965,30.0,1920.0,1080.0
4499,94734a4a-4fb2-4d45-a47f-9d3d0ad70071,1161.6,34848,30.0,1920.0,1080.0
4500,c4892805-56e3-4509-8a30-55c4fc38e4ac,71.3,2139,30.0,1440.0,1080.0
4501,eb575f9b-6a52-45fb-98d8-5e9dbdd8dd63,873.93,26218,30.0,1920.0,1080.0
4502,4d76c2c7-c6a2-46a6-bc94-0033c629f040,3616.37,108491,30.0,2560.0,1920.0
4503,fe035ab5-7322-45e7-a734-dd625b182a88,1377.13,41314,30.0,1440.0,1080.0
4504,92a5421f-1162-40bf-bb70-39a0758e4e5c,1584.25,47527,30.0,1440.0,1080.0
4505,1ead2ccf-0c67-41e7-88d3-de7ecd0c8c7c,1463.51,43904,30.0,1920.0,1440.0
4506,682425e6-c790-488b-8172-832f896a1dea,5273.89,158216,30.0,1440.0,1080.0
4507,93cf6987-ed9d-4f03-82c5-2fe2ebf49f4a,2658.0,79740,30.0,1920.0,1440.0
4508,c54ec24d-abe9-40ab-902b-30f347c2a780,277.13,8314,30.0,1440.0,1080.0
4509,7f914bcb-da5c-4203-9fcb-d2cded88f5db,1063.16,31893,30.0,1440.0,1080.0
4510,7aca7552-56d2-4ac0-be30-aed9c5dfc8ea,3811.43,114343,30.0,1440.0,1080.0
4511,0e3ee603-7b9d-459d-9006-65285f3efd23,934.87,28046,30.0,1440.0,1080.0
4512,71d07265-7138-44d8-a347-0a14161873ae,202.28,6068,30.0,1440.0,1080.0
4513,9449cce3-06fd-4cbe-a2e8-5c86d5317221,1518.29,45533,30.0,1920.0,1080.0
4514,def2e8dd-aaf7-467f-aa8f-46f654e6f4e0,1949.87,58496,30.0,1920.0,1440.0
4515,0ffc33a8-bbd4-47e2-8748-7069197a4e03,766.93,23008,30.0,1920.0,1080.0
4516,0c6c26f8-4519-452e-bfa8-7870cb4f253e,162.6,4877,30.0,1920.0,1080.0
4517,d4d18fe2-2002-410e-8ee4-7851e8c9cf72,416.66,12499,30.0,1440.0,1080.0
4518,11ed0793-7b95-4f2f-b83a-bae81fca72e9,82.27,2468,30.0,1920.0,1440.0
4519,dc0ef581-bb29-464e-8ada-0953230d8f7d,1871.33,56140,30.0,1440.0,1080.0
4520,971de484-7b45-427f-8e5f-d5e110af055d,218.38,6550,30.0,1440.0,1080.0
4521,53b53a16-e197-45ad-b1a4-ddf44641ca2c,3528.66,105859,30.0,1920.0,1080.0
4522,2112c43b-7dd4-4331-be3b-94ec951b682d,1977.56,59323,30.0,1440.0,1080.0
4523,5eed1db0-2136-4c61-8122-06cfbba28c96,215.55,6466,30.0,1920.0,1440.0
4524,13e513d6-fa5a-4909-9acf-3f29d022ef42,1190.4,35712,30.0,1920.0,1080.0
4525,fe45959f-6074-4a92-9107-8789dd237124,258.07,7742,30.0,2560.0,1920.0
4526,3c826d8a-22b9-4083-a315-2aeee7bde095,1164.35,34930,30.0,1920.0,1440.0
4527,3863821d-786d-4ce1-8cd3-5c56953d4ff7,818.3,24549,30.0,1440.0,1080.0
4528,153b24ac-473c-4b00-bb4e-807e59ca42df,250.2,7506,30.0,1920.0,1080.0
4529,df1a31a9-6508-4d9d-b1c7-cffc7bcc5d29,92.0,2760,30.0,1440.0,1080.0
4530,7b34525b-f651-4f4f-8022-2ada37fa898f,603.27,18098,30.0,2560.0,1920.0
4531,a55f10fd-9052-45a3-8a23-efc6edc333a9,809.77,24292,30.0,1440.0,1080.0
4532,6fa24d48-1722-444d-a5ca-dbaf3165cfe9,775.15,23253,30.0,1440.0,1080.0
4533,8da5f5a1-ae5f-45e8-a7f7-3226547c3c4d,1004.97,30149,30.0,1440.0,1080.0
4534,8d5369b6-69b7-406d-8930-c3cde734b171,1877.8,56334,30.0,1920.0,1080.0
4535,bb03ea40-924a-450f-8521-9773c017395a,432.17,12964,30.0,1920.0,1440.0
4536,39c41ffa-7298-48e6-949f-cb10ca922e4f,427.78,12833,30.0,1920.0,1080.0
4537,39fe9c98-b205-4565-b9ed-0594285277ad,1058.09,31742,30.0,1440.0,1080.0
4538,d73bb655-36f4-4718-99e5-04ea7e740be1,5362.33,160869,30.0,1920.0,1080.0
4539,aa40c5e2-3730-45c3-8514-9785a67a7e36,315.24,9455,30.0,1920.0,1440.0
4540,2ec3c123-0a04-46d7-97d5-8b85b5e6d06f,1681.99,50459,30.0,1440.0,1080.0
4541,9827a535-6963-434f-ad79-1940aa622c22,1408.23,42247,30.0,1440.0,1080.0
4542,45f13b3a-dea2-46bc-9b8e-19ed9b53a382,1064.07,31922,30.0,1440.0,1080.0
4543,87260fa3-5a0d-4ebc-a566-c1ae632bb2f9,1460.36,43798,30.0,1920.0,1080.0
4544,9a968109-3a9e-4e6d-a0e8-fed2ec1128f8,1024.17,30721,30.0,1440.0,1080.0
4545,ba09fdc1-2f9d-4d88-b4fd-808c281a48bd,1501.0,45030,30.0,1440.0,2880.0
4546,fa8a5802-fc36-488d-b646-9831f6afeea5,1708.77,51263,30.0,1440.0,1080.0
4547,030c7542-09a7-42a1-a406-05ad4f397341,123.26,3697,30.0,1440.0,1080.0
4548,6cee9dc4-b9c8-49ad-89c8-07e9f506799f,3140.83,94225,30.0,1440.0,1080.0
4549,605a0255-9ce8-4d79-8889-f1209a60e616,4135.94,124077,30.0,1920.0,1080.0
4550,d136ab8d-e62e-41f0-b794-beb9a9e8e980,156.77,4703,30.0,1440.0,1080.0
4551,fc8cd995-ae0f-43a8-96e1-9d3e1d7c29ce,2204.3,66129,30.0,1440.0,1080.0
4552,baaffbad-76a7-458a-8a54-7b593ab073f6,4466.09,133981,30.0,1440.0,1080.0
4553,5afe1e42-d44f-4c1d-bfd1-84de861b4492,216.77,6503,30.0,1920.0,1440.0
4554,80929700-3082-49a8-a5f3-fb4558a71131,1732.23,51967,30.0,1920.0,1440.0
4555,ac1b66e3-ac9f-4de9-903b-a04f53788a27,6673.36,200200,30.0,1440.0,1080.0
4556,8d50f526-624c-40bd-b696-7ad6ce5746ab,487.92,14637,30.0,1920.0,1080.0
4557,2493f11e-0fb5-42e1-9755-2725f19c9a80,148.23,4447,30.0,1920.0,1440.0
4558,053ca9bc-4822-4573-b04e-aea0c1ae97df,52.86,1585,30.0,1920.0,1440.0
4559,e91bd0fd-abaa-4aa8-90db-21eae97c25f3,1932.43,57973,30.0,1440.0,1080.0
4560,8de1d55a-86a8-4246-9398-52ea5fc1a8de,250.13,7504,30.0,2560.0,1920.0
4561,d0a7a2d3-ef6f-46c1-9f36-2b95e31c84e7,3041.69,91239,30.0,1920.0,1080.0
4562,55cf6ed4-8e3d-4449-952f-32c9c634b703,1182.06,35445,30.0,1920.0,1080.0
4563,4dea19df-696c-46ca-b50a-adb5f511cf99,3152.76,94569,30.0,1920.0,1080.0
4564,0b245a61-32d6-4b14-897c-724adad5b231,706.97,21209,30.0,2560.0,1920.0
4565,db9987b7-f292-46a9-b541-0c2fea4103a8,611.81,18354,30.0,1920.0,1440.0
4566,6f93978d-a3d0-467d-b401-e23b3c92f3bf,5507.7,165231,30.0,1440.0,1080.0
4567,d4ff5d8c-5c14-4026-9271-fa546b800f23,182.83,5484,30.0,1440.0,1080.0
4568,655e0641-f92b-4db0-acb3-223525247c90,276.61,8297,30.0,1920.0,1440.0
4569,2893d559-89cb-4125-a761-3ff8e68768a9,728.6,21858,30.0,1920.0,1080.0
4570,40cfd08b-4dd7-4fbe-a10a-bb74c181942d,694.23,20827,30.0,1440.0,1080.0
4571,9c59e912-2340-4400-b2df-7db3d4066723,3042.37,91271,30.0,1920.0,1440.0
4572,589429b7-d24a-488d-9859-1d94d9626669,504.73,15142,30.0,1920.0,1080.0
4573,32791c49-15fe-4e62-843b-e5861e854859,3055.81,91673,30.0,1920.0,1080.0
4574,7f334458-5c4c-4223-b04d-80616499adbb,166.7,5001,30.0,1440.0,1080.0
4575,b1fbc56a-527a-43c7-943a-5651a936ff89,1501.0,45030,30.0,2880.0,1440.0
4576,f7b2230d-6006-462e-a3e0-b0f3865257c9,1272.9,38172,30.0,1920.0,1080.0
4577,7f08c8f8-ed48-49db-837d-e0b544edec88,47.13,1414,30.0,1440.0,1080.0
4578,a47718d6-30dc-4afa-8088-a62e1e81d3e6,379.1,11373,30.0,1440.0,1080.0
4579,7cdce8a6-84d1-4eaf-9dd2-d6cf77f22ee7,1427.5,42825,30.0,2560.0,1920.0
4580,49570451-9172-4fbc-b3aa-f780cbe91b17,4036.07,121082,30.0,1440.0,1080.0
4581,0dcf7a01-8bbc-484a-b093-ff6d7095cfd4,2135.72,64068,30.0,1440.0,1080.0
4582,7d4a5250-6d7b-4813-931f-7dfdab41ccb3,5466.97,164009,30.0,1440.0,1080.0
4583,bf359c9d-cd8e-43b2-9df7-7bc6f6715cda,1690.98,50728,30.0,1440.0,1080.0
4584,26cae136-93e2-4847-9369-e9d34603bdf0,4232.29,126968,30.0,1440.0,1080.0
4585,30abe916-2fe9-43fa-865d-e308f9f1db67,1800.03,54000,30.0,1920.0,1080.0
4586,da6359d2-0b14-4801-8ec1-f23999ee7a0f,666.07,19982,30.0,1920.0,1440.0
4587,445fc552-20bf-49fe-adad-a5c5882f5c73,2336.65,70098,30.0,1920.0,1440.0
4588,c9c44dea-c37b-461d-aa14-20e934126df5,4721.59,141647,30.0,1440.0,1080.0
4589,09941659-6c45-4056-9c8b-722d493dc504,376.63,11299,30.0,1920.0,1080.0
4590,d91dc73b-0c0e-49ed-960c-4534e7557c48,996.3,29889,30.0,1920.0,1440.0
4591,c4d30882-e057-4028-aaff-d8676ae50699,2116.16,63484,30.0,1440.0,1080.0
4592,69027bd7-bc3e-4f84-b8a7-115cb26e80c3,1099.27,32978,30.0,1920.0,1440.0
4593,334029d7-6344-4af1-bec4-d8be88bdc114,714.3,21429,30.0,2560.0,1920.0
4594,03f4405c-9ed4-4b91-b87d-ccc8f6e126d6,943.43,28303,30.0,2560.0,1920.0
4595,8b049d73-8fab-4318-9249-7e5600511dfa,1800.13,54004,30.0,1920.0,1080.0
4596,a9c8ef49-aaaf-4aed-8500-445c505559ee,4086.35,122590,30.0,1440.0,1080.0
4597,8954290a-c911-48a8-a85f-dc4274ac682d,12.9,387,30.0,1440.0,1080.0
4598,e81634f0-48a4-450b-8dd4-b4db7753cddc,575.01,17250,30.0,1920.0,1080.0
4599,804655d2-a621-40a1-9d32-2591d4c04309,2061.66,61849,30.0,1440.0,1080.0
4600,0b8bba27-40f4-4c13-8513-17666c1361d1,422.3,12669,30.0,1920.0,1440.0
4601,bc864bb2-d346-4b99-a11a-bb320a563277,79.4,2382,30.0,1920.0,1080.0
4602,d73ec07c-5be4-458a-9bf7-c89e54a6ca32,1219.53,36586,30.0,1920.0,1080.0
4603,3c54ff87-27c0-4ab8-b934-4f0289221bff,901.67,27050,30.0,1920.0,1080.0
4604,0f0dde23-36e9-4470-ba96-b85a39e45ed9,1594.27,47828,30.0,1920.0,1440.0
4605,194314c8-c72b-4e42-8b70-918005fb6ad6,1501.0,45030,30.0,2880.0,1080.0
4606,c91d9d69-c0f0-4785-a40d-27ee44fa5f6e,1863.77,55912,30.0,1920.0,1440.0
4607,46f82b66-39e2-46e1-beee-229848800b1b,1639.83,49195,30.0,1920.0,1440.0
4608,46b8794e-e528-4b56-b52a-8ca053eac741,776.97,23309,30.0,1920.0,1440.0
4609,27d78708-9cce-4fad-be84-145ba2e9942b,851.8,25554,30.0,1920.0,1080.0
4610,fc1a0579-6377-4d5a-b2f4-7d25643b5c24,2527.47,75824,30.0,2560.0,1920.0
4611,af539ab4-2e40-43a2-a752-477e0240e600,1809.69,54276,30.0,1920.0,1080.0
4612,1f371678-00ff-47d2-94cf-b6a16597da7a,1746.87,52406,30.0,2560.0,1920.0
4613,6526def3-2056-41c3-92c0-2184bab6eac9,1208.44,36252,30.0,1440.0,1080.0
4614,98bda8e8-4dee-4374-8357-e611bee6238b,5324.38,159731,30.0,1440.0,1080.0
4615,1fa6aa37-e844-453c-a0d2-a433dfddeffc,613.33,18400,30.0,2560.0,1920.0
4616,23eeced2-6067-4379-9ebd-9e263d8171ef,949.3,28479,30.0,1440.0,1080.0
4617,c18e65fe-edc0-4350-98f5-f292a7a67e47,618.77,18563,30.0,1440.0,1080.0
4618,f3b14faf-4836-4537-8bc1-be6b1b958819,129.3,3879,30.0,1920.0,1440.0
4619,eabbc75e-fa21-4768-ab0e-4ef04e961886,633.23,18997,30.0,1920.0,1440.0
4620,b655ac41-a0bb-4df9-abb4-a6a58e0f7345,370.6,11118,30.0,1920.0,1080.0
4621,59439291-6899-48ef-8289-0c7e35e3fcfc,991.77,29753,30.0,2560.0,1920.0
4622,f968ed13-2515-4c03-91d6-1862793925f2,1800.03,54000,30.0,1920.0,1080.0
4623,28fe9a33-d249-4cbe-9363-6f25d7558b98,531.57,15947,30.0,2560.0,1920.0
4624,f876f3e0-b40e-44d2-9cc0-679eb24b7b2c,1501.0,45030,30.0,1440.0,2880.0
4625,80b483b5-8c36-4447-a47b-f7939edfd88b,1005.0,30150,30.0,2560.0,1920.0
4626,0a81d795-8261-4059-8afa-d302084b1aab,437.6,13128,30.0,1920.0,1080.0
4627,e481dc88-eea0-4262-8ea1-4169691d96c7,531.03,15931,30.0,1440.0,1080.0
4628,d98901fb-305a-4e96-a6a6-41fc02295648,631.91,18956,30.0,1920.0,1440.0
4629,1594e83b-328c-41a4-b956-b9e046ce2b27,1773.07,53192,30.0,1440.0,1080.0
4630,2ffd23ab-b0df-454d-a1af-2beee69dc7f7,784.06,23517,30.0,1440.0,1080.0
4631,7b354894-82a8-4110-860b-44d4d7798373,1101.13,33034,30.0,1440.0,1080.0
4632,23e0af07-6932-4ccf-8551-3a720d141b89,2807.55,84225,30.0,1920.0,1440.0
4633,e5a9f6d7-e7df-4209-a825-0a391c4815ba,990.67,29720,30.0,1440.0,1080.0
4634,b8a05c14-76a8-4112-8a25-f16d260e347a,487.5,14625,30.0,1440.0,1080.0
4635,13cc7b8c-8da9-4931-bb2c-7dbd074aebbd,599.7,17991,30.0,1920.0,1080.0
4636,ba596c39-cda3-45c9-8516-18075e71d204,3562.27,106868,30.0,1440.0,1080.0
4637,6e330145-3fe9-44f7-8f84-801717da9ea2,984.8,29544,30.0,1920.0,1080.0
4638,94658f85-94ac-46f2-a13b-057e84624f6f,2116.16,63484,30.0,1440.0,1080.0
4639,94d949bb-f314-446b-95fb-a24a09694264,623.87,18716,30.0,1920.0,1440.0
4640,5613f20a-991f-43c1-9a7d-87632ef6795c,903.2,27096,30.0,1920.0,1440.0
4641,c7ad572a-feb0-44bb-a860-05ca85b7bec1,1594.63,47838,30.0,1440.0,1080.0
4642,4aad040a-2125-4bbc-8bae-241ef23824d9,128.51,3855,30.0,1920.0,1440.0
4643,2ad1ed95-373a-4c44-aba3-27f6d5fff7ca,975.73,29272,30.0,2560.0,1920.0
4644,49bcf278-4879-4a6d-827e-252e824be525,812.27,24368,30.0,1920.0,1440.0
4645,703d550a-0a84-4bcf-9b45-e25c864ade70,14.03,421,30.0,2560.0,1440.0
4646,f2e4ad31-16ab-4663-9f3c-b0a644262016,99.47,2984,30.0,1440.0,1080.0
4647,6c61d815-8ca2-41dd-b055-72abc1d6643a,2710.43,81313,30.0,1920.0,1440.0
4648,24960daf-1307-4136-9f2c-5971be7bf2ae,1587.96,47625,30.0,1920.0,1080.0
4649,27d85777-e46c-44ca-8d07-b59ce2cfdb57,456.73,13702,30.0,1920.0,1080.0
4650,50444259-3a59-4f0a-b846-ac0c1b32b5ca,1340.86,40225,30.0,1440.0,1080.0
4651,dc16fb2a-7caf-41f4-b2a3-d2ff8cd38255,1491.69,44750,30.0,1440.0,1080.0
4652,bebb7bf2-dfb6-48b4-aaed-9802c328cd5f,473.37,14201,30.0,1920.0,1440.0
4653,69c9d98e-c125-4d24-b180-aea768ef900a,708.03,21240,30.0,1920.0,1440.0
4654,ae85c74a-0963-469b-93f9-cdfe3f898e5f,1800.13,54004,30.0,1920.0,1080.0
4655,ed5791ed-49ec-4dca-8071-fa1024442841,2069.45,62083,30.0,1440.0,1080.0
4656,1f29e9be-28e6-43a2-842d-bb796b832518,2082.07,62462,30.0,2560.0,1920.0
4657,5597df5a-1b4b-48c8-83c7-df942e89ad84,652.6,19578,30.0,1440.0,1080.0
4658,7c9f244e-f885-4176-84c5-2c129a0d8b7c,1535.83,46075,30.0,2560.0,1920.0
4659,1244d83b-fb99-469c-a943-354ac4d95361,370.73,11121,30.0,1920.0,1440.0
4660,ea706b45-a60f-462f-8fab-66cab1126989,835.96,25078,30.0,1920.0,1440.0
4661,49498f81-d579-48e4-9fdb-36b91feec8bc,1516.82,45489,30.0,1920.0,1080.0
4662,2bd5c29e-ef5c-451c-aa2e-961d4257de9b,1276.8,38304,30.0,1920.0,1440.0
4663,9feaaf23-d622-479e-9c40-c396e86b4d18,116.23,3486,30.0,1920.0,1440.0
4664,1def75d5-bd39-4638-8b3d-a4e1c2ceefeb,1353.18,40580,30.0,1440.0,1080.0
4665,c2932d5f-47ec-4f00-8eb9-453ac4780dac,3894.77,116843,30.0,1920.0,1440.0
4666,c44fda32-f8e3-4d51-98c0-9f2d775c8b56,258.1,7743,30.0,1440.0,1080.0
4667,55681881-4ddd-4552-a0ff-52c9172edac0,1800.03,54000,30.0,1920.0,1080.0
4668,b6a19b82-341e-4d07-9eb4-76825165732d,292.37,8771,30.0,2560.0,1920.0
4669,f2017e02-2e5b-419c-8216-5a256a925c68,755.01,22650,30.0,1920.0,1080.0
4670,162c1bc4-89df-4475-a549-3faa7ef27c1e,2658.0,79740,30.0,1440.0,1080.0
4671,500f51e5-2fcc-4ea4-a749-6a8f3d49a4df,218.07,6542,30.0,1920.0,1440.0
4672,bc90df5d-6204-4c89-9268-e94038432793,836.5,25095,30.0,1440.0,1080.0
4673,1ff80c5d-836b-4850-83dc-0b4c9e382e74,895.73,26872,30.0,2560.0,1920.0
4674,f87b42f0-e9b8-4e2a-a7d8-b2ed4020044a,1641.73,49252,30.0,1920.0,1440.0
4675,79b663b3-d14b-4c7b-973d-82b7dad89533,1461.8,43854,30.0,1920.0,1440.0
4676,f131861d-c8df-4f78-b28e-7b82cc8d1270,183.1,5493,30.0,2560.0,1920.0
4677,7925ff81-9be2-4ee2-bfb6-f0d8c1608d77,1058.09,31742,30.0,1440.0,1080.0
4678,9748c172-2c4c-460b-80d0-fa05a6809c1d,1272.32,38155,30.0,1920.0,1080.0
4679,38847787-e598-456d-a246-f7159fcbbf93,426.71,12801,30.0,1920.0,1080.0
4680,b7a01a74-558c-4555-96a5-f156256cb481,1393.54,41790,30.0,1920.0,1080.0
4681,6c1c5527-30a4-421f-bb78-906adffa7c46,1923.29,57698,30.0,1440.0,1080.0
4682,9252292c-b444-40a8-8df1-facd8e1a583b,472.6,14178,30.0,1440.0,1080.0
4683,46d00bf5-ed73-4e5f-84eb-9c880eec10d8,2784.4,83532,30.0,1920.0,1080.0
4684,05b56572-491f-4fa4-8336-248383b6ce0c,1086.93,32608,30.0,1920.0,1080.0
4685,cfc42371-cd58-48df-8bc5-f2fb29a6091e,1800.13,54004,30.0,1920.0,1080.0
4686,3cc45922-12fc-46be-945d-75b02eefa755,2332.23,69967,30.0,2560.0,1920.0
4687,dcf0572e-8825-41dd-9efd-291c2e1b5204,252.57,7577,30.0,1440.0,1080.0
4688,e579ef82-c68f-44dc-8b0f-7fe62e20974c,2729.53,81886,30.0,1920.0,1440.0
4689,18a3bd90-78c3-429a-b92e-614d58a849b9,1466.68,43984,30.0,1920.0,1080.0
4690,72792612-73d1-482e-8717-1997466968b4,240.3,7209,30.0,1440.0,1080.0
4691,f3e79f6b-3b27-4aa6-a270-55a6424fd974,977.72,29331,30.0,1440.0,1080.0
4692,f9a98d72-b5f1-4840-9093-d351586269c0,4624.9,138746,30.0,1920.0,1440.0
4693,e69feb83-dca8-4c43-b401-a599533078b4,1735.72,52052,30.0,1920.0,1080.0
4694,5ae47541-98ea-474d-b1ad-531c2a011e63,2116.16,63484,30.0,1440.0,1080.0
4695,f44891cf-132b-4833-b914-983f4ea8cade,811.43,24343,30.0,1920.0,1080.0
4696,dcb65f44-d85d-4e34-9ce8-d4fc6f9f96e7,1800.0,54000,30.0,1920.0,1080.0
4697,a06a61f3-3acc-4cb8-abbc-f03d66c44573,1500.47,44999,30.0,1920.0,1080.0
4698,949b2e8a-83f9-4b89-b29b-9e8d81600dd8,4755.21,142656,30.0,1440.0,1080.0
4699,10358e57-51f9-4db5-903e-11529bdde9a6,333.87,10015,30.0,1920.0,1440.0
4700,6afda889-13d4-407e-bf7a-e96453510932,629.13,18874,30.0,1920.0,1080.0
4701,25879c6c-48aa-41d0-82b0-cddb90952cd4,1495.73,44872,30.0,1440.0,1080.0
4702,28bc1ee7-b0c1-4f30-934a-0ab665779d90,1394.27,41827,30.0,1920.0,1440.0
4703,f88c7f52-dfb9-4a17-ac15-f3ec05de4f85,974.83,29245,30.0,1440.0,1080.0
4704,7bc5387f-93a3-48ca-bd33-bd01fbb43c54,178.8,5364,30.0,1440.0,1080.0
4705,2ac8acbc-9ea4-4bed-bbc2-aa53cc5f098a,1964.03,58921,30.0,2560.0,1920.0
4706,e6f1accd-e18d-43ec-b854-e7633b15cbf7,3242.53,97274,30.0,1440.0,1080.0
4707,5bb065d2-a02b-40aa-a363-0c00ff831b1c,86.9,2607,30.0,1920.0,1080.0
4708,03acb84e-6cb8-487c-b413-630bcbf9f406,1788.13,53644,30.0,1440.0,1080.0
4709,002ad105-bd9a-4858-953e-54e88dc7587e,1063.2,31896,30.0,1440.0,1080.0
4710,724e9767-e59c-43d4-af7b-6e9139aaaf1b,343.55,10306,30.0,2880.0,1080.0
4711,96e0de02-06c2-4b44-acc8-c08cbb199d6e,685.03,20551,30.0,1920.0,1440.0
4712,1c8e99ac-0721-4eb9-9a40-620e48e0c85a,138.13,4143,30.0,1440.0,1080.0
4713,3761fbb4-3e0e-4b15-a277-fec95edacf04,4721.67,141650,30.0,1440.0,1080.0
4714,7004eabf-456f-4b34-bc71-cc44c3eb3725,1808.67,54260,30.0,2560.0,1920.0
4715,a7a4014b-f938-49ca-bd5f-f5bb88843ac4,147.67,4430,30.0,1440.0,1080.0
4716,e19b1be3-8ee9-44cc-ae7d-99a3591ebba5,708.03,21240,30.0,1920.0,1440.0
4717,71edaa71-200d-4023-b000-87973b984e31,165.7,4971,30.0,1440.0,1080.0
4718,edea7771-89a8-4bcf-99c2-f102aa3d51dd,1443.6,43293,30.0,1920.0,1080.0
4719,33052ab8-d0af-414c-8655-3046c6990f3c,451.16,13534,30.0,1440.0,1080.0
4720,07379d50-b8e3-49aa-aaee-a26339a979a8,1611.62,48334,30.0,1920.0,1080.0
4721,4e258eca-edcd-4fbf-92bb-b03749e3c531,191.9,5757,30.0,1920.0,1440.0
4722,1164c169-a2a9-4e67-bc23-c6104a4e8474,832.17,24965,30.0,1280.0,720.0
4723,90cbbad7-2a46-4b4c-8ed5-eb1dbce6f89b,257.1,7713,30.0,1440.0,1080.0
4724,71531841-1544-47bb-8d97-29bd857037c6,765.37,22961,30.0,1920.0,1080.0
4725,1b9f06a7-b26d-4c74-863e-1d4fa22bbc37,2116.16,63484,30.0,1440.0,1080.0
4726,e7bb40bd-2ba3-4ac9-8e10-b209504f2964,1177.38,35321,30.0,1440.0,1080.0
4727,b35fb150-7e8a-4139-a4e9-4bdaf8563e82,23.3,699,30.0,2560.0,1920.0
4728,63961b5a-3d09-439a-abff-1bd3456b25e0,1985.93,59578,30.0,1440.0,1080.0
4729,d10798c3-6b79-4c0d-aafd-8daad36c51db,316.13,9484,30.0,1920.0,1080.0
4730,de7c6c45-031b-4706-9068-02f44de692d3,1012.57,30377,30.0,1920.0,1440.0
4731,f9831695-2bd0-44c5-b97f-935d87a1345c,65.13,1954,30.0,2560.0,1920.0
4732,d71711b7-c7e4-4379-9bc1-0a2b5dd9f161,1059.09,31772,30.0,1440.0,1080.0
4733,b7682631-4cb0-4a23-81bf-597a91c90591,122.82,3684,30.0,1440.0,1080.0
4734,341cbcce-0f0f-4941-972d-e3f6e0a4aa73,1829.26,54877,30.0,1440.0,1080.0
4735,f1e2d5ba-24fa-4285-80e8-817e6ed3abe3,1501.0,45030,30.0,1440.0,2880.0
4736,6e988330-6694-403c-9011-5e5e1ff1d7f6,497.2,14916,30.0,1440.0,1080.0
